53,13079.298247223265
54,13026.970184743916
55,13061.910064436974
56,13001.609796887651
57,12596.923533511086
58,12777.762931718038
59,12627.97052872806
60,12599.400621380733
61,12785.685799948444
62,12621.840644612208
63,12738.712971736382
64,12659.671669728
65,12486.351978910201
66,12708.450575084102
67,12597.66452021112
68,12562.549196941622
69,12634.884610849911
70,12228.579407822523
71,12182.68493232739
72,12484.009294938312
73,12233.439556668318
74,12055.037516990034
75,12221.686102681655
76,12305.532399116488
77,12284.280927284766
78,11932.344885918776
79,12102.62839122777
80,12089.945351618053
81,11864.192949201051
82,12348.362615215243
83,11985.696908795793
84,12080.564982928227
85,11950.625390148587
86,11799.486779817807
87,11996.286539804058
88,11838.920916572064
89,11955.034618097108
90,11822.217031046732
91,11852.361732766916
92,11735.525004561376
93,11739.364316023546
94,11970.291893783256
95,11819.148202302047
96,11769.549315293252
97,11668.324898770064
98,11691.92569851047
99,11638.223544018021
